"path"	"line"	"channel"	"source_text"
"js/campaign/quiz/CampaignQuizTop.js"	"157"	"js-ui-literal"	"<span class=""b_screen""></span><div class=""maskWrap""></div><div class=""effect01""></div><div class=""effect02""></div>"
"js/campaign/quiz/CampaignQuizTop.js"	"158"	"js-ui-literal"	"<span class=""b_screen""></span><div class=""maskWrap""></div><div class=""effect01""></div><div class=""effect02""></div>"
"js/campaign/summer_mission/CampaignSummerMissionTopListView.js"	"174"	"js-ui-literal"	"<div id='popupDetailScrollWrap'><div class='scrollInner'></div></div>"
"js/chara/CharaCompose.js"	"7"	"js-ui-literal"	"\x3cdiv id\x3d'useItemList'\x3e\x3c/div\x3e\x3cp class\x3d'text'\x3e"
"js/chara/CharaComposeMagia.js"	"6"	"js-ui-literal"	"\x3cp\x3e"
"js/chara/CharaCustomize.js"	"6"	"js-ui-literal"	"\x3cp\x3e"
"js/chara/CharaEnhancementTree.js"	"29"	"js-ui-literal"	"\x3cp\x3e"
"js/chara/CharaEnhancementTree.js"	"31"	"js-ui-literal"	"\x3cp\x3e"
"js/chara/CharaEquip.js"	"4"	"js-ui-literal"	"\x3cp\x3e"
"js/chara/CharaEquip.js"	"7"	"js-ui-literal"	"\x3cp\x3e"
"js/collection/StoryCollection.js"	"5"	"js-ui-literal"	"OP"
"js/collection/StoryCollection.js"	"28"	"js-ui-literal"	"Gallery"
"js/event/accomplish/EventAccomplishTop.js"	"216"	"js-ui-literal"	"BATTLE"
"js/event/dailytower/EventDailyTowerTop.js"	"17"	"js-ui-literal"	"BATTLE"
"js/event/dungeon/EventDungeonMap.js"	"535"	"js-ui-literal"	"<span class='cureName'>"
"js/event/EventWalpurgis/Utility.js"	"4"	"js-ui-literal"	"BATTLE"
"js/event/singleraid/EventSingleRaidTop.js"	"661"	"js-ui-literal"	"BATTLE"
"js/event/singleraid/EventSingleRaidTop.js"	"847"	"js-ui-literal"	"<div id=""curtain""></div>"
"js/event/storyraid/EventStoryRaidTop.js"	"894"	"js-ui-literal"	"BATTLE"
"js/event/tower/EventTowerTop.js"	"233"	"js-ui-literal"	"BATTLE"
"js/formation/DeckFormation.js"	"47"	"js-ui-literal"	"\x3cspan class\x3d'c_pink'\x3e"
"js/memoria/MemoriaEquip.js"	"9"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/memoria/MemoriaEquip.js"	"14"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/mission/DoppelMissionTop.js"	"8"	"js-ui-literal"	"\x3cdiv id\x3d""curtain""\x3e\x3c/div\x3e"
"js/patrol/PatrolLumpFormation.js"	"15"	"js-ui-literal"	"\x3cdiv id\x3d'popupDetailScrollWrap'\x3e\x3cdiv class\x3d'scrollInner'\x3e\x3c/div\x3e\x3c/div\x3e"
"js/patrol/view/PatrolDeckView.js"	"18"	"js-ui-literal"	"\x3cdiv id\x3d'popupDetailScrollWrap'\x3e\x3cdiv class\x3d'scrollInner'\x3e\x3c/div\x3e\x3c/div\x3e"
"js/quest/QuestUtil.js"	"12"	"js-ui-literal"	"\x3cspan\x3e\x3c/span\x3e\x3cdiv class\x3d'bg'\x3e\x3c/div\x3e"
"js/quest/scene0/Utility.js"	"6"	"js-ui-literal"	"\x3cspan class\x3d""c_pink""\x3e"
"js/quest/scene0/Utility.js"	"10"	"js-ui-literal"	"BATTLE"
"js/regularEvent/accomplish/RegularEventAccomplishTop.js"	"14"	"js-ui-literal"	"BATTLE"
"js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js"	"77"	"js-ui-literal"	"<div id='unionImg'><img src='/magica/resource/image_web/regularEvent/groupBattle/union_logo_0"
"js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js"	"122"	"js-ui-literal"	"<div id='unionLogo' class='union0"
"js/regularEvent/groupBattle/view/UserPageView.js"	"6"	"js-ui-literal"	"\x3cspan class\x3d'c_red'\x3e"
"js/regularEvent/groupBattle/view/UserPageView.js"	"7"	"js-ui-literal"	"\x3cspan class\x3d'c_red'\x3e"
"js/test/BackdoorList.js"	"199"	"js-ui-literal"	"tutorial reset"
"js/test/BackdoorList.js"	"219"	"js-ui-literal"	"tutorial comp"
"js/test/BackdoorList.js"	"392"	"js-ui-literal"	"localStorage clear"
"js/test/NativeSandBox.js"	"57"	"js-ui-literal"	"command 40"
"js/test/NativeSandBox.js"	"58"	"js-ui-literal"	"nativeCallback()"
"js/test/NativeSandBox.js"	"72"	"js-ui-literal"	"command 41"
"js/test/NativeSandBox.js"	"73"	"js-ui-literal"	"nativeCallback()"
"js/test/StyleTemplate.js"	"34"	"js-ui-literal"	"<span>"
"js/user/MyPage.js"	"37"	"js-ui-literal"	"\x3cdiv class\x3d""scrollInnerWrap""\x3e"
"js/user/MyPage.js"	"38"	"js-ui-literal"	"\x3cdiv class\x3d""scrollInnerWrap""\x3e"
"js/util/SearchQuest.js"	"10"	"js-ui-literal"	"ENHANCEMENT_AROUSAL"
"js/util/SearchQuest.js"	"10"	"js-ui-literal"	"BATTLE"
"js/util/SearchQuest.js"	"11"	"js-ui-literal"	"BATTLE ◆"
"js/view/arena/ArenaSimulateView.js"	"3"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/view/arena/ArenaSimulateView.js"	"7"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/view/gacha/GachaBtnView.js"	"3"	"js-ui-literal"	"STEP 1"
"js/view/memoria/MemoriaComposeTopCardListView.js"	"12"	"js-ui-literal"	"limitbreak"
"js/view/memoria/PieceArchiveView.js"	"5"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/view/memoria/PieceArchiveView.js"	"9"	"js-ui-literal"	"normal"
"js/view/memoria/PieceArchiveView.js"	"18"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/view/memoria/PieceArchiveView.js"	"30"	"js-ui-literal"	"normal"
"js/view/memoria/PieceArchiveView.js"	"31"	"js-ui-literal"	"normal"
"js/view/memoria/UserMemoriaListView.js"	"8"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/view/memoria/UserMemoriaListView.js"	"13"	"js-ui-literal"	"archiveList"
"js/view/memoria/UserMemoriaListView.js"	"22"	"js-ui-literal"	"\x3cspan class\x3d'b_screen'\x3e\x3c/span\x3e"
"js/view/mission/MissionTopListView.js"	"15"	"js-ui-literal"	"\x3cdiv id\x3d'popupDetailScrollWrap'\x3e\x3cdiv class\x3d'scrollInner'\x3e\x3c/div\x3e\x3c/div\x3e"
"js/view/mission/MissionTopView.js"	"11"	"js-ui-literal"	"\x3cspan\x3e"
"js/view/mission/MissionTopView.js"	"12"	"js-ui-literal"	"\x3cspan\x3e"
"js/view/mission/MissionTopView.js"	"14"	"js-ui-literal"	"\x3cdiv class\x3d'img'\x3e\x3c/div\x3e\x3cspan class\x3d'badge'\x3e"
"js/view/mission/MissionTopView.js"	"16"	"js-ui-literal"	"\x3cdiv class\x3d'img'\x3e\x3c/div\x3e\x3cspan class\x3d'badge'\x3e"
"js/view/shop/q.js"	"173"	"js-ui-literal"	"\x3cspan\x3e"
"js/view/shop/ShopPopupView.js"	"1"	"js-ui-literal"	"\x3cspan class\x3d""arrow""\x3e\x26#9654;\x3c/span\x3e"
"js/view/shop/ShopTopPartsView.js"	"17"	"js-ui-literal"	"\x3cimg class\x3d'detailImg' src\x3d'/magica/resource/image_web/page/shop/detail/"
"js/view/shop/ShopTopView.js"	"12"	"js-ui-literal"	"\x3cspan\x3e"
"js/view/tutorial/TutorialPopupView.js"	"2"	"js-ui-literal"	"width:"
"js/view/tutorial/TutorialPopupView.js"	"4"	"js-ui-literal"	"width:"
"js/view/user/BannerView.js"	"13"	"js-ui-literal"	"\x3cimg src\x3d"""
"js/view/user/GlobalMenuView.js"	"55"	"js-ui-literal"	"Free"
"template/arena/ArenaConfirm.html"	"59"	"html-text"	"Pt"
"template/arena/ArenaConfirm.html"	"64"	"html-text"	"Pt"
"template/arena/ArenaFreeRank.html"	"40"	"html-text"	"Pt"
"template/arena/ArenaHistory.html"	"58"	"html-text"	"＋ Pt"
"template/arena/ArenaRanking.html"	"34"	"html-text"	"Pt"
"template/arena/ArenaResult.html"	"82"	"html-text"	"Pt"
"template/arena/ArenaResult.html"	"97"	"html-text"	"Pt"
"template/arena/ArenaResult.html"	"109"	"html-text"	"Pt"
"template/arena/ArenaResult.html"	"120"	"html-text"	"Pt"
"template/arena/ArenaResult.html"	"157"	"html-text"	"Pt"
"template/arena/ArenaResult.html"	"171"	"html-text"	"310Pt"
"template/arena/ArenaResult.html"	"172"	"html-text"	"-Pt"
"template/card/CardPopup.html"	"8"	"html-text"	"RARE："
"template/card/CardPopup.html"	"9"	"html-text"	"Lv：/"
"template/card/CardPopup.html"	"10"	"html-text"	"BP："
"template/card/CardPopup.html"	"11"	"html-text"	"HP："
"template/card/CardPopup.html"	"12"	"html-text"	"ATK："
"template/card/CardPopup.html"	"13"	"html-text"	"DEF："
"template/card/CardPopup.html"	"14"	"html-text"	"SPD："
"template/card/CardPopup.html"	"22"	"html-text"	"presetDiskList"
"template/card/ComposeAnimation.html"	"2"	"html-text"	"ComposeAnimation"
"template/card/ComposeAnimation.html"	"4"	"html-text"	"ComposeResult"
"template/card/ComposeResult.html"	"2"	"html-text"	"ComposeResult"
"template/card/ComposeResult.html"	"7"	"html-text"	"Lv. : /"
"template/card/ComposeResult.html"	"9"	"html-text"	"ATK :"
"template/card/ComposeResult.html"	"10"	"html-text"	"DEF :"
"template/card/ComposeResult.html"	"11"	"html-text"	"HP :"
"template/card/ComposeResult.html"	"12"	"html-text"	"SPE :"
"template/card/ComposeTop.html"	"48"	"html-text"	"cardDetailWrap"
"template/collection/StoryCollection.html"	"10"	"html-text"	"Puella Historia"
"template/etc/LawPopup.html"	"19"	"html-text"	"support@magireco.com"
"template/event/arenaMission/EventArenaMissionConfirm.html"	"19"	"html-text"	"Pt"
"template/event/arenaMission/EventArenaMissionResult.html"	"80"	"html-text"	"Pt"
"template/event/arenaMission/EventArenaMissionResult.html"	"84"	"html-text"	"Pt"
"template/event/arenaMission/EventArenaMissionResult.html"	"88"	"html-text"	"Pt"
"template/event/arenaMission/EventArenaMissionResult.html"	"95"	"html-text"	"310Pt"
"template/event/arenaMission/EventArenaMissionResult.html"	"96"	"html-text"	"-Pt"
"template/event/arenaMission/EventArenaMissionStage.html"	"23"	"html-text"	"Pt"
"template/event/arenaMission/EventArenaMissionTop.html"	"13"	"html-text"	"Pt"
"template/event/arenaranking/EventArenaRankingHistory.html"	"11"	"html-text"	"Pt"
"template/event/branch/EventBranchTop.html"	"70"	"html-text"	"debug"
"template/event/EventArenaRankMatch/Result.html"	"12"	"html-text"	"Rank"
"template/event/storyraid/EventStoryRaidTop.html"	"34"	"html-text"	"hideSingleRaid"
"template/event/storyraid/EventStoryRaidTop.html"	"35"	"html-text"	"redumeSingleRaid"
"template/event/storyraid/EventStoryRaidTop.html"	"36"	"html-text"	"popSingleRaid"
"template/follow/FollowSearch.html"	"22"	"html-text"	"LV20〜"
"template/follow/FollowSearch.html"	"23"	"html-text"	"LV40〜"
"template/follow/FollowSearch.html"	"24"	"html-text"	"LV60〜"
"template/follow/FollowSearch.html"	"25"	"html-text"	"LV70〜"
"template/follow/FollowSearch.html"	"26"	"html-text"	"LV80〜"
"template/follow/FollowSearch.html"	"27"	"html-text"	"LV90〜"
"template/gacha/SelectableGachaCharaSelect.html"	"18"	"html-text"	"cv:"
"template/loginBonus/loginBonusPopupTemp.html"	"5"	"html-text"	"Day"
"template/loginBonus/loginBonusPopupTemp.html"	"27"	"html-text"	"Pt"
"template/memoria/MemoriaComposeResult.html"	"2"	"html-text"	"ComposeResult"
"template/memoria/MemoriaComposeResult.html"	"5"	"html-text"	"Lv. : /"
"template/memoria/MemoriaComposeResult.html"	"7"	"html-text"	"ATK :"
"template/memoria/MemoriaComposeResult.html"	"8"	"html-text"	"DEF :"
"template/memoria/MemoriaComposeResult.html"	"9"	"html-text"	"HP :"
"template/memoria/MemoriaComposeResult.html"	"10"	"html-text"	"SPE :"
"template/memoria/MemoriaComposeResult.html"	"15"	"html-text"	"Lv. :"
"template/memoria/MemoriaComposeResult.html"	"17"	"html-text"	"ATK :"
"template/memoria/MemoriaComposeResult.html"	"18"	"html-text"	"DEF :"
"template/memoria/MemoriaComposeResult.html"	"19"	"html-text"	"HP :"
"template/memoria/MemoriaComposeResult.html"	"20"	"html-text"	"SPE :"
"template/memoria/MemoriaEquipInfo.html"	"17"	"html-text"	"Lv /"
"template/quest/PreQuestPopup.html"	"65"	"html-text"	"Lv.99"
"template/quest/PreQuestPopup.html"	"72"	"html-text"	"Lv.99"
"template/quest/PreQuestPopup.html"	"79"	"html-text"	"Lv.99"
"template/quest/PreQuestPopup.html"	"86"	"html-text"	"Lv.99"
"template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html"	"41"	"html-text"	"S"
"template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html"	"42"	"html-text"	"A - B"
"template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html"	"43"	"html-text"	"C - D"
"template/regularEvent/groupBattle/RegularEventGroupBattleResult.html"	"57"	"html-text"	"x"
"template/regularEvent/groupBattle/RegularEventGroupBattleResult.html"	"61"	"html-text"	"x"
"template/regularEvent/groupBattle/RegularEventGroupCommon.html"	"3"	"html-text"	"debug"
"template/test/Backdoor.html"	"34"	"html-text"	"ALL"
"template/test/Backdoor.html"	"47"	"html-text"	"ALL"
"template/test/backdoorList.html"	"24"	"html-text"	"NativeSandBox"
"template/test/backdoorList.html"	"27"	"html-text"	"TweetTest"
"template/test/EffectTest.html"	"10"	"html-text"	"file："
"template/test/EffectTest.html"	"11"	"html-text"	"action："
"template/test/EffectTest.html"	"12"	"html-text"	"X："
"template/test/EffectTest.html"	"13"	"html-text"	"Y："
"template/test/EffectTest.html"	"14"	"html-text"	"scale："
"template/test/FriendSearch.html"	"21"	"html-text"	"LV20〜"
"template/test/FriendSearch.html"	"22"	"html-text"	"LV40〜"
"template/test/FriendSearch.html"	"23"	"html-text"	"LV60〜"
"template/test/FriendSearch.html"	"24"	"html-text"	"LV70〜"
"template/test/FriendSearch.html"	"25"	"html-text"	"LV80〜"
"template/test/FriendSearch.html"	"26"	"html-text"	"LV90〜"
"template/test/QuestStub.html"	"4"	"html-text"	"SUCCESSFUL"
"template/test/QuestStub.html"	"5"	"html-text"	"FAILED"
"template/test/SdCharaTest.html"	"10"	"html-text"	"index："
"template/test/SdCharaTest.html"	"14"	"html-text"	"id："
"template/test/SdCharaTest.html"	"15"	"html-text"	"X："
"template/test/SdCharaTest.html"	"16"	"html-text"	"Y："
"template/test/SdCharaTest.html"	"17"	"html-text"	"Scale："
"template/test/SdCharaTest.html"	"18"	"html-text"	"Fade："
"template/test/SdCharaTest.html"	"19"	"html-text"	"Anime："
"template/top/TopPage.html"	"38"	"html-text"	"VER."
"template/user/AnnounceTemp.html"	"80"	"html-text"	"debug"
